Id|Attr|size|count|sum|mean|geo_mean|median|mode|mode_cnt|mode_prct|var|sdev|neg_cnt|neg_perc|zero_cnt|zero_perc|pos_cnt|pos_perc|nan_cnt|nan_perc|nunique|minimum|maximum|range|quartile_1|quartile_3|iqr|skew|kurtosis
1276|logSalePrice|1|1|11.83|11.83|11.83|11.83|11.83|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.83|11.83|0.0|11.83|11.83|0.0|0.0|-3.0
1277|logSalePrice|1|1|12.0|12.0|12.0|12.0|12.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.0|12.0|0.0|12.0|12.0|0.0|0.0|-3.0
1278|logSalePrice|1|1|12.2|12.2|12.2|12.2|12.2|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.2|12.2|0.0|12.2|12.2|0.0|0.0|-3.0
1279|logSalePrice|1|1|12.38|12.38|12.38|12.38|12.38|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.38|12.38|0.0|12.38|12.38|0.0|0.0|-3.0
1280|logSalePrice|1|1|11.13|11.13|11.13|11.13|11.13|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.13|11.13|0.0|11.13|11.13|0.0|0.0|-3.0
1281|logSalePrice|1|1|12.33|12.33|12.33|12.33|12.33|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.33|12.33|0.0|12.33|12.33|0.0|0.0|-3.0
1282|logSalePrice|1|1|12.1|12.1|12.1|12.1|12.1|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.1|12.1|0.0|12.1|12.1|0.0|0.0|-3.0
1283|logSalePrice|1|1|11.92|11.92|11.92|11.92|11.92|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.92|11.92|0.0|11.92|11.92|0.0|0.0|-3.0
1284|logSalePrice|1|1|11.84|11.84|11.84|11.84|11.84|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.84|11.84|0.0|11.84|11.84|0.0|0.0|-3.0
1285|logSalePrice|1|1|12.04|12.04|12.04|12.04|12.04|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.04|12.04|0.0|12.04|12.04|0.0|0.0|-3.0
1286|logSalePrice|1|1|11.79|11.79|11.79|11.79|11.79|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.79|11.79|0.0|11.79|11.79|0.0|0.0|-3.0
1287|logSalePrice|1|1|11.87|11.87|11.87|11.87|11.87|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.87|11.87|0.0|11.87|11.87|0.0|0.0|-3.0
1288|logSalePrice|1|1|12.15|12.15|12.15|12.15|12.15|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.15|12.15|0.0|12.15|12.15|0.0|0.0|-3.0
1289|logSalePrice|1|1|12.54|12.54|12.54|12.54|12.54|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.54|12.54|0.0|12.54|12.54|0.0|0.0|-3.0
1290|logSalePrice|1|1|12.55|12.55|12.55|12.55|12.55|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.55|12.55|0.0|12.55|12.55|0.0|0.0|-3.0
1291|logSalePrice|1|1|12.1|12.1|12.1|12.1|12.1|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.1|12.1|0.0|12.1|12.1|0.0|0.0|-3.0
1292|logSalePrice|1|1|11.69|11.69|11.69|11.69|11.69|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.69|11.69|0.0|11.69|11.69|0.0|0.0|-3.0
1293|logSalePrice|1|1|11.59|11.59|11.59|11.59|11.59|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.59|11.59|0.0|11.59|11.59|0.0|0.0|-3.0
1294|logSalePrice|1|1|12.0|12.0|12.0|12.0|12.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.0|12.0|0.0|12.0|12.0|0.0|0.0|-3.0
1295|logSalePrice|1|1|11.65|11.65|11.65|11.65|11.65|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.65|11.65|0.0|11.65|11.65|0.0|0.0|-3.0
1296|logSalePrice|1|1|11.84|11.84|11.84|11.84|11.84|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.84|11.84|0.0|11.84|11.84|0.0|0.0|-3.0
1297|logSalePrice|1|1|11.95|11.95|11.95|11.95|11.95|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.95|11.95|0.0|11.95|11.95|0.0|0.0|-3.0
1298|logSalePrice|1|1|11.85|11.85|11.85|11.85|11.85|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.85|11.85|0.0|11.85|11.85|0.0|0.0|-3.0
1300|logSalePrice|1|1|11.94|11.94|11.94|11.94|11.94|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.94|11.94|0.0|11.94|11.94|0.0|0.0|-3.0
1301|logSalePrice|1|1|12.32|12.32|12.32|12.32|12.32|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.32|12.32|0.0|12.32|12.32|0.0|0.0|-3.0
1302|logSalePrice|1|1|12.09|12.09|12.09|12.09|12.09|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.09|12.09|0.0|12.09|12.09|0.0|0.0|-3.0
1303|logSalePrice|1|1|12.58|12.58|12.58|12.58|12.58|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.58|12.58|0.0|12.58|12.58|0.0|0.0|-3.0
1304|logSalePrice|1|1|12.35|12.35|12.35|12.35|12.35|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.35|12.35|0.0|12.35|12.35|0.0|0.0|-3.0
1305|logSalePrice|1|1|11.78|11.78|11.78|11.78|11.78|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.78|11.78|0.0|11.78|11.78|0.0|0.0|-3.0
1307|logSalePrice|1|1|12.22|12.22|12.22|12.22|12.22|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.22|12.22|0.0|12.22|12.22|0.0|0.0|-3.0
1308|logSalePrice|1|1|11.84|11.84|11.84|11.84|11.84|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.84|11.84|0.0|11.84|11.84|0.0|0.0|-3.0
1309|logSalePrice|1|1|11.9|11.9|11.9|11.9|11.9|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.9|11.9|0.0|11.9|11.9|0.0|0.0|-3.0
1310|logSalePrice|1|1|12.1|12.1|12.1|12.1|12.1|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.1|12.1|0.0|12.1|12.1|0.0|0.0|-3.0
1312|logSalePrice|1|1|12.22|12.22|12.22|12.22|12.22|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.22|12.22|0.0|12.22|12.22|0.0|0.0|-3.0
1315|logSalePrice|1|1|11.69|11.69|11.69|11.69|11.69|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.69|11.69|0.0|11.69|11.69|0.0|0.0|-3.0
1316|logSalePrice|1|1|12.24|12.24|12.24|12.24|12.24|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.24|12.24|0.0|12.24|12.24|0.0|0.0|-3.0
1317|logSalePrice|1|1|12.6|12.6|12.6|12.6|12.6|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.6|12.6|0.0|12.6|12.6|0.0|0.0|-3.0
1318|logSalePrice|1|1|12.25|12.25|12.25|12.25|12.25|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.25|12.25|0.0|12.25|12.25|0.0|0.0|-3.0
1319|logSalePrice|1|1|12.52|12.52|12.52|12.52|12.52|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.52|12.52|0.0|12.52|12.52|0.0|0.0|-3.0
1320|logSalePrice|1|1|11.62|11.62|11.62|11.62|11.62|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.62|11.62|0.0|11.62|11.62|0.0|0.0|-3.0
1321|logSalePrice|1|1|11.96|11.96|11.96|11.96|11.96|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.96|11.96|0.0|11.96|11.96|0.0|0.0|-3.0
1322|logSalePrice|1|1|11.19|11.19|11.19|11.19|11.19|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.19|11.19|0.0|11.19|11.19|0.0|0.0|-3.0
1323|logSalePrice|1|1|12.15|12.15|12.15|12.15|12.15|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.15|12.15|0.0|12.15|12.15|0.0|0.0|-3.0
1324|logSalePrice|1|1|11.32|11.32|11.32|11.32|11.32|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.32|11.32|0.0|11.32|11.32|0.0|0.0|-3.0
1325|logSalePrice|1|1|11.9|11.9|11.9|11.9|11.9|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.9|11.9|0.0|11.9|11.9|0.0|0.0|-3.0
1326|logSalePrice|1|1|10.92|10.92|10.92|10.92|10.92|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|10.92|10.92|0.0|10.92|10.92|0.0|0.0|-3.0
1327|logSalePrice|1|1|11.28|11.28|11.28|11.28|11.28|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.28|11.28|0.0|11.28|11.28|0.0|0.0|-3.0
1328|logSalePrice|1|1|11.78|11.78|11.78|11.78|11.78|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.78|11.78|0.0|11.78|11.78|0.0|0.0|-3.0
1330|logSalePrice|1|1|12.08|12.08|12.08|12.08|12.08|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.08|12.08|0.0|12.08|12.08|0.0|0.0|-3.0
1331|logSalePrice|1|1|12.33|12.33|12.33|12.33|12.33|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.33|12.33|0.0|12.33|12.33|0.0|0.0|-3.0
1332|logSalePrice|1|1|11.79|11.79|11.79|11.79|11.79|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.79|11.79|0.0|11.79|11.79|0.0|0.0|-3.0
1333|logSalePrice|1|1|11.51|11.51|11.51|11.51|11.51|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.51|11.51|0.0|11.51|11.51|0.0|0.0|-3.0
1334|logSalePrice|1|1|11.74|11.74|11.74|11.74|11.74|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.74|11.74|0.0|11.74|11.74|0.0|0.0|-3.0
1335|logSalePrice|1|1|11.74|11.74|11.74|11.74|11.74|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.74|11.74|0.0|11.74|11.74|0.0|0.0|-3.0
1336|logSalePrice|1|1|12.03|12.03|12.03|12.03|12.03|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.03|12.03|0.0|12.03|12.03|0.0|0.0|-3.0
1337|logSalePrice|1|1|11.81|11.81|11.81|11.81|11.81|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.81|11.81|0.0|11.81|11.81|0.0|0.0|-3.0
1338|logSalePrice|1|1|10.87|10.87|10.87|10.87|10.87|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|10.87|10.87|0.0|10.87|10.87|0.0|0.0|-3.0
1339|logSalePrice|1|1|12.21|12.21|12.21|12.21|12.21|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.21|12.21|0.0|12.21|12.21|0.0|0.0|-3.0
1340|logSalePrice|1|1|11.76|11.76|11.76|11.76|11.76|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.76|11.76|0.0|11.76|11.76|0.0|0.0|-3.0
1341|logSalePrice|1|1|11.72|11.72|11.72|11.72|11.72|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.72|11.72|0.0|11.72|11.72|0.0|0.0|-3.0
1342|logSalePrice|1|1|11.95|11.95|11.95|11.95|11.95|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.95|11.95|0.0|11.95|11.95|0.0|0.0|-3.0
1343|logSalePrice|1|1|12.34|12.34|12.34|12.34|12.34|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.34|12.34|0.0|12.34|12.34|0.0|0.0|-3.0
1344|logSalePrice|1|1|12.08|12.08|12.08|12.08|12.08|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.08|12.08|0.0|12.08|12.08|0.0|0.0|-3.0
1345|logSalePrice|1|1|11.96|11.96|11.96|11.96|11.96|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.96|11.96|0.0|11.96|11.96|0.0|0.0|-3.0
1346|logSalePrice|1|1|11.59|11.59|11.59|11.59|11.59|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.59|11.59|0.0|11.59|11.59|0.0|0.0|-3.0
1347|logSalePrice|1|1|12.48|12.48|12.48|12.48|12.48|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.48|12.48|0.0|12.48|12.48|0.0|0.0|-3.0
1348|logSalePrice|1|1|12.55|12.55|12.55|12.55|12.55|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.55|12.55|0.0|12.55|12.55|0.0|0.0|-3.0
1349|logSalePrice|1|1|12.28|12.28|12.28|12.28|12.28|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.28|12.28|0.0|12.28|12.28|0.0|0.0|-3.0
1350|logSalePrice|1|1|11.71|11.71|11.71|11.71|11.71|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.71|11.71|0.0|11.71|11.71|0.0|0.0|-3.0
1351|logSalePrice|1|1|12.21|12.21|12.21|12.21|12.21|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.21|12.21|0.0|12.21|12.21|0.0|0.0|-3.0
1352|logSalePrice|1|1|12.05|12.05|12.05|12.05|12.05|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.05|12.05|0.0|12.05|12.05|0.0|0.0|-3.0
1353|logSalePrice|1|1|11.81|11.81|11.81|11.81|11.81|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.81|11.81|0.0|11.81|11.81|0.0|0.0|-3.0
1355|logSalePrice|1|1|12.37|12.37|12.37|12.37|12.37|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.37|12.37|0.0|12.37|12.37|0.0|0.0|-3.0
1356|logSalePrice|1|1|12.04|12.04|12.04|12.04|12.04|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.04|12.04|0.0|12.04|12.04|0.0|0.0|-3.0
1357|logSalePrice|1|1|11.61|11.61|11.61|11.61|11.61|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.61|11.61|0.0|11.61|11.61|0.0|0.0|-3.0
1358|logSalePrice|1|1|11.92|11.92|11.92|11.92|11.92|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.92|11.92|0.0|11.92|11.92|0.0|0.0|-3.0
1359|logSalePrice|1|1|12.09|12.09|12.09|12.09|12.09|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.09|12.09|0.0|12.09|12.09|0.0|0.0|-3.0
1361|logSalePrice|1|1|12.15|12.15|12.15|12.15|12.15|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.15|12.15|0.0|12.15|12.15|0.0|0.0|-3.0
1362|logSalePrice|1|1|12.47|12.47|12.47|12.47|12.47|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.47|12.47|0.0|12.47|12.47|0.0|0.0|-3.0
1363|logSalePrice|1|1|11.56|11.56|11.56|11.56|11.56|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.56|11.56|0.0|11.56|11.56|0.0|0.0|-3.0
1364|logSalePrice|1|1|11.96|11.96|11.96|11.96|11.96|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.96|11.96|0.0|11.96|11.96|0.0|0.0|-3.0
1365|logSalePrice|1|1|11.88|11.88|11.88|11.88|11.88|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.88|11.88|0.0|11.88|11.88|0.0|0.0|-3.0
1366|logSalePrice|1|1|12.28|12.28|12.28|12.28|12.28|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.28|12.28|0.0|12.28|12.28|0.0|0.0|-3.0
1367|logSalePrice|1|1|12.17|12.17|12.17|12.17|12.17|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.17|12.17|0.0|12.17|12.17|0.0|0.0|-3.0
1368|logSalePrice|1|1|11.75|11.75|11.75|11.75|11.75|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.75|11.75|0.0|11.75|11.75|0.0|0.0|-3.0
1369|logSalePrice|1|1|11.88|11.88|11.88|11.88|11.88|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.88|11.88|0.0|11.88|11.88|0.0|0.0|-3.0
1370|logSalePrice|1|1|12.35|12.35|12.35|12.35|12.35|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.35|12.35|0.0|12.35|12.35|0.0|0.0|-3.0
1371|logSalePrice|1|1|11.56|11.56|11.56|11.56|11.56|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.56|11.56|0.0|11.56|11.56|0.0|0.0|-3.0
1372|logSalePrice|1|1|12.02|12.02|12.02|12.02|12.02|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.02|12.02|0.0|12.02|12.02|0.0|0.0|-3.0
1373|logSalePrice|1|1|12.52|12.52|12.52|12.52|12.52|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.52|12.52|0.0|12.52|12.52|0.0|0.0|-3.0
1375|logSalePrice|1|1|12.43|12.43|12.43|12.43|12.43|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.43|12.43|0.0|12.43|12.43|0.0|0.0|-3.0
1376|logSalePrice|1|1|12.38|12.38|12.38|12.38|12.38|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.38|12.38|0.0|12.38|12.38|0.0|0.0|-3.0
1377|logSalePrice|1|1|11.42|11.42|11.42|11.42|11.42|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.42|11.42|0.0|11.42|11.42|0.0|0.0|-3.0
1378|logSalePrice|1|1|11.67|11.67|11.67|11.67|11.67|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.67|11.67|0.0|11.67|11.67|0.0|0.0|-3.0
1379|logSalePrice|1|1|11.33|11.33|11.33|11.33|11.33|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.33|11.33|0.0|11.33|11.33|0.0|0.0|-3.0
1380|logSalePrice|1|1|12.03|12.03|12.03|12.03|12.03|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.03|12.03|0.0|12.03|12.03|0.0|0.0|-3.0
1381|logSalePrice|1|1|10.98|10.98|10.98|10.98|10.98|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|10.98|10.98|0.0|10.98|10.98|0.0|0.0|-3.0
1382|logSalePrice|1|1|12.38|12.38|12.38|12.38|12.38|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.38|12.38|0.0|12.38|12.38|0.0|0.0|-3.0
1383|logSalePrice|1|1|11.96|11.96|11.96|11.96|11.96|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.96|11.96|0.0|11.96|11.96|0.0|0.0|-3.0
1384|logSalePrice|1|1|11.63|11.63|11.63|11.63|11.63|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.63|11.63|0.0|11.63|11.63|0.0|0.0|-3.0
1385|logSalePrice|1|1|11.56|11.56|11.56|11.56|11.56|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.56|11.56|0.0|11.56|11.56|0.0|0.0|-3.0
1386|logSalePrice|1|1|11.74|11.74|11.74|11.74|11.74|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.74|11.74|0.0|11.74|11.74|0.0|0.0|-3.0
1387|logSalePrice|1|1|12.43|12.43|12.43|12.43|12.43|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.43|12.43|0.0|12.43|12.43|0.0|0.0|-3.0
1388|logSalePrice|1|1|11.82|11.82|11.82|11.82|11.82|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.82|11.82|0.0|11.82|11.82|0.0|0.0|-3.0
1390|logSalePrice|1|1|11.78|11.78|11.78|11.78|11.78|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.78|11.78|0.0|11.78|11.78|0.0|0.0|-3.0
1391|logSalePrice|1|1|12.37|12.37|12.37|12.37|12.37|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.37|12.37|0.0|12.37|12.37|0.0|0.0|-3.0
1392|logSalePrice|1|1|11.73|11.73|11.73|11.73|11.73|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.73|11.73|0.0|11.73|11.73|0.0|0.0|-3.0
1393|logSalePrice|1|1|11.72|11.72|11.72|11.72|11.72|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.72|11.72|0.0|11.72|11.72|0.0|0.0|-3.0
1394|logSalePrice|1|1|12.0|12.0|12.0|12.0|12.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.0|12.0|0.0|12.0|12.0|0.0|0.0|-3.0
1395|logSalePrice|1|1|12.42|12.42|12.42|12.42|12.42|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.42|12.42|0.0|12.42|12.42|0.0|0.0|-3.0
1396|logSalePrice|1|1|12.55|12.55|12.55|12.55|12.55|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.55|12.55|0.0|12.55|12.55|0.0|0.0|-3.0
1397|logSalePrice|1|1|11.98|11.98|11.98|11.98|11.98|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.98|11.98|0.0|11.98|11.98|0.0|0.0|-3.0
1398|logSalePrice|1|1|11.83|11.83|11.83|11.83|11.83|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.83|11.83|0.0|11.83|11.83|0.0|0.0|-3.0
1399|logSalePrice|1|1|11.84|11.84|11.84|11.84|11.84|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.84|11.84|0.0|11.84|11.84|0.0|0.0|-3.0
1400|logSalePrice|1|1|11.83|11.83|11.83|11.83|11.83|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.83|11.83|0.0|11.83|11.83|0.0|0.0|-3.0
1401|logSalePrice|1|1|11.7|11.7|11.7|11.7|11.7|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.7|11.7|0.0|11.7|11.7|0.0|0.0|-3.0
1402|logSalePrice|1|1|12.17|12.17|12.17|12.17|12.17|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.17|12.17|0.0|12.17|12.17|0.0|0.0|-3.0
1403|logSalePrice|1|1|12.17|12.17|12.17|12.17|12.17|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.17|12.17|0.0|12.17|12.17|0.0|0.0|-3.0
1404|logSalePrice|1|1|12.55|12.55|12.55|12.55|12.55|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.55|12.55|0.0|12.55|12.55|0.0|0.0|-3.0
1405|logSalePrice|1|1|11.56|11.56|11.56|11.56|11.56|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.56|11.56|0.0|11.56|11.56|0.0|0.0|-3.0
1406|logSalePrice|1|1|12.52|12.52|12.52|12.52|12.52|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.52|12.52|0.0|12.52|12.52|0.0|0.0|-3.0
1407|logSalePrice|1|1|11.8|11.8|11.8|11.8|11.8|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.8|11.8|0.0|11.8|11.8|0.0|0.0|-3.0
1408|logSalePrice|1|1|11.63|11.63|11.63|11.63|11.63|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.63|11.63|0.0|11.63|11.63|0.0|0.0|-3.0
1409|logSalePrice|1|1|11.74|11.74|11.74|11.74|11.74|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.74|11.74|0.0|11.74|11.74|0.0|0.0|-3.0
1410|logSalePrice|1|1|12.28|12.28|12.28|12.28|12.28|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.28|12.28|0.0|12.28|12.28|0.0|0.0|-3.0
1411|logSalePrice|1|1|12.35|12.35|12.35|12.35|12.35|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.35|12.35|0.0|12.35|12.35|0.0|0.0|-3.0
1412|logSalePrice|1|1|11.85|11.85|11.85|11.85|11.85|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.85|11.85|0.0|11.85|11.85|0.0|0.0|-3.0
1413|logSalePrice|1|1|11.41|11.41|11.41|11.41|11.41|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.41|11.41|0.0|11.41|11.41|0.0|0.0|-3.0
1414|logSalePrice|1|1|12.46|12.46|12.46|12.46|12.46|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.46|12.46|0.0|12.46|12.46|0.0|0.0|-3.0
1415|logSalePrice|1|1|12.24|12.24|12.24|12.24|12.24|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.24|12.24|0.0|12.24|12.24|0.0|0.0|-3.0
1416|logSalePrice|1|1|12.08|12.08|12.08|12.08|12.08|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.08|12.08|0.0|12.08|12.08|0.0|0.0|-3.0
1417|logSalePrice|1|1|11.72|11.72|11.72|11.72|11.72|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.72|11.72|0.0|11.72|11.72|0.0|0.0|-3.0
1419|logSalePrice|1|1|11.73|11.73|11.73|11.73|11.73|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.73|11.73|0.0|11.73|11.73|0.0|0.0|-3.0
1420|logSalePrice|1|1|12.31|12.31|12.31|12.31|12.31|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.31|12.31|0.0|12.31|12.31|0.0|0.0|-3.0
1421|logSalePrice|1|1|12.1|12.1|12.1|12.1|12.1|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.1|12.1|0.0|12.1|12.1|0.0|0.0|-3.0
1422|logSalePrice|1|1|11.76|11.76|11.76|11.76|11.76|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.76|11.76|0.0|11.76|11.76|0.0|0.0|-3.0
1423|logSalePrice|1|1|11.82|11.82|11.82|11.82|11.82|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.82|11.82|0.0|11.82|11.82|0.0|0.0|-3.0
1424|logSalePrice|1|1|12.52|12.52|12.52|12.52|12.52|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.52|12.52|0.0|12.52|12.52|0.0|0.0|-3.0
